website_type,tracking_type,tracking_number,Y,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19
MSC,CONTAINER_NUMBER,MEDURI593050,29,77,69,68,85,82,73,53,57,51,48,53,48,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSDU4391557,29,77,83,68,85,52,51,57,49,53,53,55,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,FFAU2172974,29,70,70,65,85,50,49,55,50,57,55,52,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,TGHU9583288,29,84,71,72,85,57,53,56,51,50,56,56,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER, CAIU7843272,29,32,67,65,73,85,55,56,52,51,50,55,50,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,FDCU0296090,29,70,68,67,85,48,50,57,54,48,57,48,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,TTNU9301636,29,84,84,78,85,57,51,48,49,54,51,54,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,TTNU9301636,29,84,84,78,85,57,51,48,49,54,51,54,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDURI586351,29,77,69,68,85,82,73,53,56,54,51,53,49,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSMU4909621,29,77,83,77,85,52,57,48,57,54,50,49,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSCU5370576,29,77,83,67,85,53,51,55,48,53,55,54,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDU4325060,29,77,69,68,85,52,51,50,53,48,54,48,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,FFAU1245680,29,70,70,65,85,49,50,52,53,54,56,48,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,CRXU4518742,29,67,82,88,85,52,53,49,56,55,52,50,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,FFAU3015012,29,70,70,65,85,51,48,49,53,48,49,50,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,TCNU5770329,29,84,67,78,85,53,55,55,48,51,50,57,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,FFAU3800870,29,70,70,65,85,51,56,48,48,56,55,48,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSMU5526458,29,77,83,77,85,53,53,50,54,52,53,56,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSCU5864820,29,77,83,67,85,53,56,54,52,56,50,48,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSDU4350202,29,77,83,68,85,52,51,53,48,50,48,50,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDU4118442,29,77,69,68,85,52,49,49,56,52,52,50,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDURI629284,29,77,69,68,85,82,73,54,50,57,50,56,52,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,TTNU3566200,29,84,84,78,85,51,53,54,54,50,48,48,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,DFSU7162007,29,68,70,83,85,55,49,54,50,48,48,55,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSMU5299164,29,77,83,77,85,53,50,57,57,49,54,52,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSMU5768030,29,77,83,77,85,53,55,54,56,48,51,48,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDURI587250,29,77,69,68,85,82,73,53,56,55,50,53,48,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,FFAU3941081,29,70,70,65,85,51,57,52,49,48,56,49,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,TGHU6088866,29,84,71,72,85,54,48,56,56,56,54,54,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDU8748202,29,77,69,68,85,56,55,52,56,50,48,50,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSMU7699196,29,77,83,77,85,55,54,57,57,49,57,54,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDU4713466,29,77,69,68,85,52,55,49,51,52,54,54,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDU4167350,29,77,69,68,85,52,49,54,55,51,53,48,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSDU4667012,29,77,83,68,85,52,54,54,55,48,49,50,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSDU4016514,29,77,83,68,85,52,48,49,54,53,49,52,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSMU4031747,29,77,83,77,85,52,48,51,49,55,52,55,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,TGHU9334011,29,84,71,72,85,57,51,51,52,48,49,49,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDU4654342,29,77,69,68,85,52,54,53,52,51,52,50,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,TCLU5640117,29,84,67,76,85,53,54,52,48,49,49,55,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,CXDU2127058,29,67,88,68,85,50,49,50,55,48,53,56,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSDU4118460,29,77,83,68,85,52,49,49,56,52,54,48,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDU4970422,29,77,69,68,85,52,57,55,48,52,50,50,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSMU5192622,29,77,83,77,85,53,49,57,50,54,50,50,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,TRHU6534912,29,84,82,72,85,54,53,51,52,57,49,50,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDURI587300,29,77,69,68,85,82,73,53,56,55,51,48,48,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER, MEDU4148982,29,32,77,69,68,85,52,49,52,56,57,56,50,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER, MEDU4183094,29,32,77,69,68,85,52,49,56,51,48,57,52,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,CAIU4497725,29,67,65,73,85,52,52,57,55,55,50,53,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSMU6473141,29,77,83,77,85,54,52,55,51,49,52,49,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,CAIU7806237,29,67,65,73,85,55,56,48,54,50,51,55,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSMU7725551,29,77,83,77,85,55,55,50,53,53,53,49,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSDU8840342,29,77,83,68,85,56,56,52,48,51,52,50,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSMU5332318,29,77,83,77,85,53,51,51,50,51,49,56,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDU7447890,29,77,69,68,85,55,52,52,55,56,57,48,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,TRHU5531858,29,84,82,72,85,53,53,51,49,56,53,56,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,CAAU5912330,29,67,65,65,85,53,57,49,50,51,51,48,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDU7067462,29,77,69,68,85,55,48,54,55,52,54,50,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,CAAU5103079,29,67,65,65,85,53,49,48,51,48,55,57,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,TGBU7476083,29,84,71,66,85,55,52,55,54,48,56,51,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSMU7203011,29,77,83,77,85,55,50,48,51,48,49,49,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,TLLU5170407,29,84,76,76,85,53,49,55,48,52,48,55,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,BMOU3004383,29,66,77,79,85,51,48,48,52,51,56,51,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,TCNU1353100,29,84,67,78,85,49,51,53,51,49,48,48,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDU5548432,29,77,69,68,85,53,53,52,56,52,51,50,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER, CAXU7204210,29,32,67,65,88,85,55,50,48,52,50,49,48,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,TCNU1154855,29,84,67,78,85,49,49,53,52,56,53,53,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDU4320181,29,77,69,68,85,52,51,50,48,49,56,49,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,FFAU2219367,29,70,70,65,85,50,50,49,57,51,54,55,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSMU8237905,29,77,83,77,85,56,50,51,55,57,48,53,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDU4160761,29,77,69,68,85,52,49,54,48,55,54,49,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,TRHU8538624,29,84,82,72,85,56,53,51,56,54,50,52,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDURI593050,29,77,69,68,85,82,73,53,57,51,48,53,48,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,TRHU5131810,29,84,82,72,85,53,49,51,49,56,49,48,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,caru5784109,29,99,97,114,117,53,55,56,52,49,48,57,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSMU6536018,29,77,83,77,85,54,53,51,54,48,49,56,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,TGBU6024474,29,84,71,66,85,54,48,50,52,52,55,52,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDURI628153,29,77,69,68,85,82,73,54,50,56,49,53,51,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,TCNU7947080,29,84,67,78,85,55,57,52,55,48,56,48,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDURI587250,29,77,69,68,85,82,73,53,56,55,50,53,48,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,TCLU5891072,29,84,67,76,85,53,56,57,49,48,55,50,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSCU5477878,29,77,83,67,85,53,52,55,55,56,55,56,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,FFAU1744036,29,70,70,65,85,49,55,52,52,48,51,54,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSDU4416064,29,77,83,68,85,52,52,49,54,48,54,52,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSDU5456035,29,77,83,68,85,53,52,53,54,48,51,53,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSMU1233600,29,77,83,77,85,49,50,51,51,54,48,48,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDU4476467,29,77,69,68,85,52,52,55,54,52,54,55,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSDU7945879,29,77,83,68,85,55,57,52,53,56,55,57,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,GLDU7082064,29,71,76,68,85,55,48,56,50,48,54,52,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,CAAU5828430,29,67,65,65,85,53,56,50,56,52,51,48,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDU4312801,29,77,69,68,85,52,51,49,50,56,48,49,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSDU4516525,29,77,83,68,85,52,53,49,54,53,50,53,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDURI629284,29,77,69,68,85,82,73,54,50,57,50,56,52,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSMU4615144,29,77,83,77,85,52,54,49,53,49,52,52,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSMU4476917,29,77,83,77,85,52,52,55,54,57,49,55,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSMU6471961,29,77,83,77,85,54,52,55,49,57,54,49,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,TCLU5308606,29,84,67,76,85,53,51,48,56,54,48,54,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,TEMU8189196,29,84,69,77,85,56,49,56,57,49,57,54,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,IKSU4131330,29,73,75,83,85,52,49,51,49,51,51,48,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDU8543922,29,77,69,68,85,56,53,52,51,57,50,50,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,TEMU8391967,29,84,69,77,85,56,51,57,49,57,54,55,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSDU7066782,29,77,83,68,85,55,48,54,54,55,56,50,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,TCLU5194083,29,84,67,76,85,53,49,57,52,48,56,51,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDU7996014,29,77,69,68,85,55,57,57,54,48,49,52,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,FFAU4078289,29,70,70,65,85,52,48,55,56,50,56,57,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,FBLU0168390,29,70,66,76,85,48,49,54,56,51,57,48,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSMU6776092,29,77,83,77,85,54,55,55,54,48,57,50,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSDU7778426,29,77,83,68,85,55,55,55,56,52,50,54,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSDU5919778,29,77,83,68,85,53,57,49,57,55,55,56,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,TRHU8410525,29,84,82,72,85,56,52,49,48,53,50,53,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,BEAU4265788,29,66,69,65,85,52,50,54,53,55,56,56,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSDU4516525,29,77,83,68,85,52,53,49,54,53,50,53,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSCU5562795,29,77,83,67,85,53,53,54,50,55,57,53,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,DFSU6582772,29,68,70,83,85,54,53,56,50,55,55,50,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSDU5499850,29,77,83,68,85,53,52,57,57,56,53,48,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDURI592565,29,77,69,68,85,82,73,53,57,50,53,54,53,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,CARU5784109,29,67,65,82,85,53,55,56,52,49,48,57,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,CRSU9173359,29,67,82,83,85,57,49,55,51,51,53,57,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSDU4059814,29,77,83,68,85,52,48,53,57,56,49,52,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,TGBU7808207,29,84,71,66,85,55,56,48,56,50,48,55,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDU4066204,29,77,69,68,85,52,48,54,54,50,48,52,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDU7427281,29,77,69,68,85,55,52,50,55,50,56,49,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,SLSU6045451,29,83,76,83,85,54,48,52,53,52,53,49,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSDU8482573,29,77,83,68,85,56,52,56,50,53,55,51,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSDU7464066,29,77,83,68,85,55,52,54,52,48,54,54,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSDU7237334,29,77,83,68,85,55,50,51,55,51,51,52,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSCU5311320,29,77,83,67,85,53,51,49,49,51,50,48,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,TGHU4585689,29,84,71,72,85,52,53,56,53,54,56,57,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,TCLU9632130,29,84,67,76,85,57,54,51,50,49,51,48,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,TXGU5436166,29,84,88,71,85,53,52,51,54,49,54,54,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,TCLU5667801,29,84,67,76,85,53,54,54,55,56,48,49,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSDU7320618,29,77,83,68,85,55,51,50,48,54,49,56,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSDU7339207,29,77,83,68,85,55,51,51,57,50,48,55,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDU7138972,29,77,69,68,85,55,49,51,56,57,55,50,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,CRSU9230696,29,67,82,83,85,57,50,51,48,54,57,54,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSMU5009460,29,77,83,77,85,53,48,48,57,52,54,48,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSDU6457062,29,77,83,68,85,54,52,53,55,48,54,50,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSMU4009701,29,77,83,77,85,52,48,48,57,55,48,49,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,CAIU7607549,29,67,65,73,85,55,54,48,55,53,52,57,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDURI586435,29,77,69,68,85,82,73,53,56,54,52,51,53,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSMU4853409,29,77,83,77,85,52,56,53,51,52,48,57,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSDU7194130,29,77,83,68,85,55,49,57,52,49,51,48,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,CAAU5672666,29,67,65,65,85,53,54,55,50,54,54,54,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSMU4347777,29,77,83,77,85,52,51,52,55,55,55,55,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSDU8650316,29,77,83,68,85,56,54,53,48,51,49,54,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDU4317974,29,77,69,68,85,52,51,49,55,57,55,52,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDURI634854,29,77,69,68,85,82,73,54,51,52,56,53,52,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSDU4423736,29,77,83,68,85,52,52,50,51,55,51,54,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSDU8243326,29,77,83,68,85,56,50,52,51,51,50,54,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,FFAU2245324,29,70,70,65,85,50,50,52,53,51,50,52,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDU4574864,29,77,69,68,85,52,53,55,52,56,54,52,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSMU6045143,29,77,83,77,85,54,48,52,53,49,52,51,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSDU7147462,29,77,83,68,85,55,49,52,55,52,54,50,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSDU5290520,29,77,83,68,85,53,50,57,48,53,50,48,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDU7661406,29,77,69,68,85,55,54,54,49,52,48,54,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSCU5717310,29,77,83,67,85,53,55,49,55,51,49,48,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDU7527640,29,77,69,68,85,55,53,50,55,54,52,48,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDU4183978,29,77,69,68,85,52,49,56,51,57,55,56,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSDU7371805,29,77,83,68,85,55,51,55,49,56,48,53,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSDU4516525,29,77,83,68,85,52,53,49,54,53,50,53,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSDU8366589,29,77,83,68,85,56,51,54,54,53,56,57,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,TRHU5032144,29,84,82,72,85,53,48,51,50,49,52,52,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,NEXU9513353,29,78,69,88,85,57,53,49,51,51,53,51,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,TTNU9301636,29,84,84,78,85,57,51,48,49,54,51,54,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,CAIU7738662,29,67,65,73,85,55,55,51,56,54,54,50,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,CAIU9252920,29,67,65,73,85,57,50,53,50,57,50,48,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,BMOU4234919,29,66,77,79,85,52,50,51,52,57,49,57,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,TEMU8563829,29,84,69,77,85,56,53,54,51,56,50,57,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,GLDU0453986,29,71,76,68,85,48,52,53,51,57,56,54,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,SEGU5490316,29,83,69,71,85,53,52,57,48,51,49,54,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDU7280930,29,77,69,68,85,55,50,56,48,57,51,48,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDU4655499,29,77,69,68,85,52,54,53,53,52,57,57,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSCU5600107,29,77,83,67,85,53,54,48,48,49,48,55,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDU6145405,29,77,69,68,85,54,49,52,53,52,48,53,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSDU7054293,29,77,83,68,85,55,48,53,52,50,57,51,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,BSIU4071226,29,66,83,73,85,52,48,55,49,50,50,54,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,CAAU5768161,29,67,65,65,85,53,55,54,56,49,54,49,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSDU4523910,29,77,83,68,85,52,53,50,51,57,49,48,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSCU5421729,29,77,83,67,85,53,52,50,49,55,50,57,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,TEMU6889668,29,84,69,77,85,54,56,56,57,54,54,56,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSMU7118537,29,77,83,77,85,55,49,49,56,53,51,55,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSDU4396800,29,77,83,68,85,52,51,57,54,56,48,48,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDU7765268,29,77,69,68,85,55,55,54,53,50,54,56,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,CAIU4601070,29,67,65,73,85,52,54,48,49,48,55,48,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,CRXU9811861,29,67,82,88,85,57,56,49,49,56,54,49,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSMU5582847,29,77,83,77,85,53,53,56,50,56,52,55,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,CAAU5092210,29,67,65,65,85,53,48,57,50,50,49,48,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,CAIU9598127,29,67,65,73,85,57,53,57,56,49,50,55,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSDU7118438,29,77,83,68,85,55,49,49,56,52,51,56,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSDU4000971,29,77,83,68,85,52,48,48,48,57,55,49,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDU4165737,29,77,69,68,85,52,49,54,53,55,51,55,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,CAIU7831667,29,67,65,73,85,55,56,51,49,54,54,55,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,CAIU4713594,29,67,65,73,85,52,55,49,51,53,57,52,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,TGBU7200475,29,84,71,66,85,55,50,48,48,52,55,53,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,DRYU9381169,29,68,82,89,85,57,51,56,49,49,54,57,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,BMOU6971113,29,66,77,79,85,54,57,55,49,49,49,51,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSMU6976850,29,77,83,77,85,54,57,55,54,56,53,48,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSDU5517995,29,77,83,68,85,53,53,49,55,57,57,53,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDU8398850,29,77,69,68,85,56,51,57,56,56,53,48,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,GLDU4099171,29,71,76,68,85,52,48,57,57,49,55,49,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSCU4370720,29,77,83,67,85,52,51,55,48,55,50,48,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSDU8320269,29,77,83,68,85,56,51,50,48,50,54,57,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSMU6855463,29,77,83,77,85,54,56,53,53,52,54,51,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDU7075529,29,77,69,68,85,55,48,55,53,53,50,57,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,BMOU5955340,29,66,77,79,85,53,57,53,53,51,52,48,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDU7122976,29,77,69,68,85,55,49,50,50,57,55,54,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSMU8716169,29,77,83,77,85,56,55,49,54,49,54,57,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSMU5724957,29,77,83,77,85,53,55,50,52,57,53,55,0,0,0,0,0,0,0,0,0
