website_type,tracking_type,tracking_number,created_at,loading_port,departure_time
ONE,BOOKING_NUMBER,SIND26429800,2023/05/26,"SINGAPORE, SINGAPORE",2023/06/11 18:30:00
ONE,BOOKING_NUMBER,SIND22348400,2023/05/26,"SINGAPORE, SINGAPORE",2023/06/09 20:00:00
ONE,BOOKING_NUMBER,SIND21234400,2023/05/26,"SINGAPORE, SINGAPORE",2023/06/02 15:25:00
ONE,BOOKING_NUMBER,SIND19810400,2023/05/26,"SINGAPORE, SINGAPORE",2023/05/26 05:30:00
ONE,BOOKING_NUMBER,SIND18304800,2023/05/26,"SINGAPORE, SINGAPORE",2023/05/19 09:50:00
ONE,BOOKING_NUMBER,SIND23764700,2023/05/26,"SINGAPORE, SINGAPORE",2023/06/15 00:10:00
ONE,BOOKING_NUMBER,SIND22350400,2023/05/26,"SINGAPORE, SINGAPORE",2023/06/10 17:25:00
ONE,BOOKING_NUMBER,SIND21236600,2023/05/26,"SINGAPORE, SINGAPORE",2023/06/01 12:55:00
ONE,BOOKING_NUMBER,SIND19814800,2023/05/26,"SINGAPORE, SINGAPORE",2023/05/24 08:45:00
ONE,BOOKING_NUMBER,SIND18302600,2023/05/26,"SINGAPORE, SINGAPORE",2023/05/17 23:45:00
ONE,BOOKING_NUMBER,TYOD61052300,2023/05/25,"TOKYO, TOKYO, JAPAN",2023/05/27 10:56:00
ONE,BOOKING_NUMBER,NGOD06735900,2023/05/24,"YOKKAICHI, MIE, JAPAN",2023/05/30 16:40:00
ONE,BOOKING_NUMBER,NGOD06741600,2023/05/24,"NAGOYA, AICHI, JAPAN",2023/05/31 11:50:00
ONE,BOOKING_NUMBER,NGOD10925500,2023/05/24,"YOKKAICHI, MIE, JAPAN",2023/05/23 05:50:00
ONE,BOOKING_NUMBER,NGOD06734800,2023/05/24,"YOKKAICHI, MIE, JAPAN",2023/05/23 05:50:00
ONE,BOOKING_NUMBER,NGOD06739600,2023/05/24,"NAGOYA, AICHI, JAPAN",2023/05/23 20:20:00
ONE,BOOKING_NUMBER,NGOD09589500,2023/05/24,"YOKKAICHI, MIE, JAPAN",2023/05/16 05:20:00
ONE,BOOKING_NUMBER,NGOD06733700,2023/05/24,"YOKKAICHI, MIE, JAPAN",2023/05/16 05:20:00
ONE,BOOKING_NUMBER,NGOD06737400,2023/05/24,"NAGOYA, AICHI, JAPAN",2023/05/16 16:30:00
ONE,BOOKING_NUMBER,BKKDA9717500,2023/05/24,"LAEM CHABANG, THAILAND",2023/06/16 01:17:00
ONE,BOOKING_NUMBER,TYOD56866600,2023/05/22,"TOKYO, TOKYO, JAPAN",2023/05/23 04:54:00
ONE,BOOKING_NUMBER,TYOD67266900,2023/05/19,"KOBE, HYOGO, JAPAN",2023/06/23 11:37:00
ONE,BOOKING_NUMBER,TYOD60257900 ,2023/05/19,"KOBE, HYOGO, JAPAN",2023/05/25 23:17:00
ONE,BOOKING_NUMBER,BKKD98620500,2023/05/18,"LAEM CHABANG, THAILAND",2023/06/10 02:20:00
ONE,BOOKING_NUMBER,RICDP4878800,2023/05/16,"LOS ANGELES, CA, UNITED STATES",2023/06/13 02:55:00
ONE,BOOKING_NUMBER,BKKD77940700,2023/05/15,"LAEM CHABANG, THAILAND",2023/05/21 22:24:00
ONE,BOOKING_NUMBER,BKKD89985500,2023/05/15,"LAEM CHABANG, THAILAND",2023/05/29 03:25:00
ONE,BOOKING_NUMBER,BKKD77956700,2023/05/15,"LAEM CHABANG, THAILAND",2023/05/22 16:45:00
ONE,BOOKING_NUMBER,BKKD95543600,2023/05/11,"LAEM CHABANG, THAILAND",2023/06/02 01:00:00
ONE,BOOKING_NUMBER,BKKD74694300,2023/04/26,"LAEM CHABANG, THAILAND",2023/05/15 12:19:00
ONE,BOOKING_NUMBER,TYOD56579700,2023/04/24,"KOBE, HYOGO, JAPAN",2023/05/11 23:47:00
ONE,BOOKING_NUMBER,TYOD41660600,2023/04/21,"TOKYO, TOKYO, JAPAN",2023/04/18 16:20:00
ONE,BOOKING_NUMBER,TYOD38806700,2023/04/20,"KOBE, HYOGO, JAPAN",2023/04/26 19:40:00
ONE,BOOKING_NUMBER,BKKD60783400,2023/04/20,"LAEM CHABANG, THAILAND",2023/04/25 06:28:00
ONE,BOOKING_NUMBER,BKKD67154300,2023/04/20,"LAEM CHABANG, THAILAND",2023/05/01 04:39:00
ONE,BOOKING_NUMBER,YGND03059800,2023/04/20,"YANGON, MYANMAR",2023/04/06 10:30:00
ONE,BOOKING_NUMBER,TYOD50307400  ,2023/04/20,"YOKOHAMA, KANAGAWA, JAPAN",2023/04/22 16:05:00
ONE,BOOKING_NUMBER,TYOD49456300,2023/04/20,"KOBE, HYOGO, JAPAN",2023/04/20 22:33:00
ONE,BOOKING_NUMBER,TYOD45414700,2023/04/20,"KOBE, HYOGO, JAPAN",2023/04/13 19:43:00
ONE,BOOKING_NUMBER,TYOD45043500,2023/04/20,"NAGOYA, AICHI, JAPAN",2023/04/20 08:05:00
ONE,BOOKING_NUMBER,RICD90991900,2023/04/19,"NORFOLK, VA, UNITED STATES",2023/03/07 13:25:00
ONE,BOOKING_NUMBER,NGOD08411900,2023/04/14,"NAGOYA, AICHI, JAPAN",2023/04/16 05:45:00
ONE,BOOKING_NUMBER,NGOD06375900,2023/04/14,"NAGOYA, AICHI, JAPAN",2023/04/14 16:50:00
ONE,BOOKING_NUMBER,NGOD00392900,2023/04/14,"NAGOYA, AICHI, JAPAN",2023/02/27 14:15:00
ONE,BOOKING_NUMBER,NGOD05572700,2023/04/14,"NAGOYA, AICHI, JAPAN",2023/04/25 13:55:00
ONE,BOOKING_NUMBER,NGOD05569600,2023/04/14,"NAGOYA, AICHI, JAPAN",2023/04/10 16:40:00
ONE,BOOKING_NUMBER,NGOD02947300,2023/04/14,"NAGOYA, AICHI, JAPAN",2023/03/21 14:10:00
ONE,BOOKING_NUMBER,NGOD02950400,2023/04/14,"NAGOYA, AICHI, JAPAN",2023/03/12 14:30:00
ONE,BOOKING_NUMBER,NGOD05565900,2023/04/14,"NAGOYA, AICHI, JAPAN",2023/04/25 13:55:00
ONE,BOOKING_NUMBER,NGOD05563700,2023/04/14,"NAGOYA, AICHI, JAPAN",2023/04/10 16:40:00
ONE,BOOKING_NUMBER,NGOD02944700,2023/04/14,"NAGOYA, AICHI, JAPAN",2023/04/04 17:15:00
ONE,BOOKING_NUMBER,NGOD02943600,2023/04/14,"NAGOYA, AICHI, JAPAN",2023/03/28 11:55:00
ONE,BOOKING_NUMBER,NGOD02942500,2023/04/14,"NAGOYA, AICHI, JAPAN",2023/03/21 14:10:00
ONE,BOOKING_NUMBER,NGOD02941400,2023/04/14,"NAGOYA, AICHI, JAPAN",2023/03/12 14:30:00
ONE,BOOKING_NUMBER,NGOD02940300,2023/04/14,"NAGOYA, AICHI, JAPAN",2023/03/08 18:10:00
ONE,BOOKING_NUMBER,NGOD05701800,2023/04/14,"KOBE, HYOGO, JAPAN",2023/04/13 12:36:00
ONE,BOOKING_NUMBER,TYOD45414700,2023/04/13,"KOBE, HYOGO, JAPAN",2023/04/13 19:43:00
ONE,BOOKING_NUMBER,NGOD05574900,2023/04/12,"NAGOYA, AICHI, JAPAN",2023/04/08 17:55:00
ONE,BOOKING_NUMBER,NGOD05865500,2023/04/12,"NAGOYA, AICHI, JAPAN",2023/04/01 18:00:00
ONE,BOOKING_NUMBER,NGOD03411400,2023/04/12,"NAGOYA, AICHI, JAPAN",2023/03/21 14:10:00
ONE,BOOKING_NUMBER,NGOD06375900,2023/04/11,"NAGOYA, AICHI, JAPAN",2023/04/14 16:50:00
ONE,BOOKING_NUMBER,HAMD17601800,2023/04/10,"HAMBURG, HH, GERMANY",2023/03/28 07:05:00
ONE,BOOKING_NUMBER,JKTD10590700,2023/02/23,"JAKARTA, INDONESIA",2023/02/27 06:40:00
ONE,BOOKING_NUMBER,JKTD10590700,2023/02/15,"JAKARTA, INDONESIA",2023/02/27 06:40:00
ONE,BOOKING_NUMBER,BKKCAU136700,2022/12/02,"LAEM CHABANG, THAILAND",2022/12/29 14:20:00
ONE,BOOKING_NUMBER,BKKCZ7736300,2022/11/14,"LAEM CHABANG, THAILAND",2022/11/21 11:00:00
ONE,BOOKING_NUMBER,BKKCY7323800,2022/11/14,"LAEM CHABANG, THAILAND",2022/11/12 11:38:00
ONE,BOOKING_NUMBER,BKKCZ7734800,2022/11/14,"LAEM CHABANG, THAILAND",2022/11/23 12:00:00
ONE,BOOKING_NUMBER,BKKCP4646600,2022/07/06,"LAEM CHABANG, THAILAND",2022/07/18 02:00:00
ONE,BOOKING_NUMBER,BKKCM7734400,2022/07/06,"LAEM CHABANG, THAILAND",2022/07/04 03:00:00
ONE,BOOKING_NUMBER,BKKCC3721900,2022/04/22,"LAEM CHABANG, THAILAND",2022/04/21 14:30:00
ONE,BOOKING_NUMBER,BKKCA4718700,2022/04/15,"LAEM CHABANG, THAILAND",2022/04/14 23:59:00
ONE,BOOKING_NUMBER,BKKCE3444600,2022/04/12,"LAEM CHABANG, THAILAND",2022/05/03 05:00:00
ONE,BOOKING_NUMBER,BKKCC3744700,2022/03/24,"LAEM CHABANG, THAILAND",2022/04/20 20:18:00
ONE,BOOKING_NUMBER,AARB09684900,2022/01/26,"AARHUS, DENMARK",2022/01/16 13:14:00
ONE,BOOKING_NUMBER,NGOD25771300,2023/11/02,"TOKYO, TOKYO, JAPAN",2023/11/08 17:00:00
ONE,CONTAINER_NUMBER,ONEU0331638,2023/04/19,"TOKYO, TOKYO, JAPAN",2023/04/24 18:57:00
ONE,CONTAINER_NUMBER,GAOU6505032,2023/08/16,"LAEM CHABANG, THAILAND",2023/08/15 00:27:00
ONE,CONTAINER_NUMBER,TRHU3461010,2022/11/21,"LAEM CHABANG, THAILAND",2022/11/12 11:38:00
ONE,CONTAINER_NUMBER,NYKU3904886,2023/08/10,"LAEM CHABANG, THAILAND",2023/08/08 08:26:00
ONE,CONTAINER_NUMBER,NYKU3739436,2023/07/14,"LAEM CHABANG, THAILAND",2023/07/09 21:00:00
ONE,CONTAINER_NUMBER,NYKU9805854,2023/06/12,"LAEM CHABANG, THAILAND",2023/06/05 15:18:00
ONE,CONTAINER_NUMBER,TRHU6980658,2022/03/10,"LAEM CHABANG, THAILAND",2022/03/05 21:25:00
ONE,CONTAINER_NUMBER,TLLU5491290,2022/07/14,"AARHUS, DENMARK",2022/07/09 20:56:00
ONE,CONTAINER_NUMBER,TCLU3679547,2023/09/22,"SINGAPORE, SINGAPORE",2023/09/22 10:10:00
ONE,CONTAINER_NUMBER,FTAU1604031,2023/06/19,"LAEM CHABANG, THAILAND",2023/06/12 19:20:00
ONE,CONTAINER_NUMBER,NYKU3687878,2023/09/21,"LAEM CHABANG, THAILAND",2023/09/18 22:06:00
ONE,CONTAINER_NUMBER,TEMU5139400,2023/05/08,"LAEM CHABANG, THAILAND",2023/04/27 09:00:00
ONE,CONTAINER_NUMBER,BMOU3143413,2023/09/20,"SOUTHAMPTON, HAMPSHIRE, UNITED KINGDOM",2023/09/14 19:50:00
ONE,CONTAINER_NUMBER,TRHU5580554,2023/09/20,"GENOA, ITALY",2023/09/02 05:55:00
ONE,CONTAINER_NUMBER,TCNU4380291,2023/06/20,"TACOMA, WA, UNITED STATES",2023/05/30 04:20:00
ONE,CONTAINER_NUMBER,CRSU9329483,2023/04/10,"TOKYO, TOKYO, JAPAN",2023/05/21 17:45:00
ONE,CONTAINER_NUMBER,GCXU2258614,2023/05/08,"LAEM CHABANG, THAILAND",2023/05/02 16:42:00
ONE,CONTAINER_NUMBER,KKFU8031310,2023/05/29,"LAEM CHABANG, THAILAND",2023/05/21 22:24:00
ONE,CONTAINER_NUMBER,NYKU9816062,2023/06/05,"LAEM CHABANG, THAILAND",2023/05/29 03:25:00
ONE,CONTAINER_NUMBER,TRHU4988958,2023/05/08,"KOBE, HYOGO, JAPAN",2023/07/01 15:48:00
ONE,CONTAINER_NUMBER,NYKU9818044,2023/09/20,"LAEM CHABANG, THAILAND",2023/09/18 01:30:00
ONE,CONTAINER_NUMBER,TCLU4906476,2023/05/11,"SHEKOU, GUANGDONG, CHINA",2023/05/12 12:20:00
ONE,CONTAINER_NUMBER,TRHU2992434,2023/05/15,"LAEM CHABANG, THAILAND",2023/05/07 12:53:00
ONE,CONTAINER_NUMBER,BMOU1458031,2023/09/20,"LAEM CHABANG, THAILAND",2023/09/16 03:24:00
ONE,CONTAINER_NUMBER,KKFU7980707,2023/09/20,"LAEM CHABANG, THAILAND",2023/09/18 01:30:00
ONE,CONTAINER_NUMBER,NYKU9893984,2023/09/19,"LAEM CHABANG, THAILAND",2023/09/18 01:30:00
ONE,CONTAINER_NUMBER,TRLU9384481,2022/07/25,"NHAVA SHEVA, INDIA",2022/07/28 22:30:00
ONE,CONTAINER_NUMBER,TRHU1191997,2023/04/06,"TOKYO, TOKYO, JAPAN",2023/05/16 18:48:00
ONE,CONTAINER_NUMBER,GCXU2297987,2023/10/26,"LAEM CHABANG, THAILAND",2023/10/20 18:45:00
ONE,CONTAINER_NUMBER,TRHU2124735,2023/10/25,"NHAVA SHEVA, INDIA",2023/10/16 05:26:00
ONE,CONTAINER_NUMBER,NYKU9815425,2023/03/30,"KOBE, HYOGO, JAPAN",2023/05/02 19:04:00
ONE,CONTAINER_NUMBER,NYKU3875221,2023/03/30,"LAEM CHABANG, THAILAND",2023/03/27 08:06:00
ONE,CONTAINER_NUMBER,TGBU3221145,2022/08/16,"HONG KONG, HONG KONG, CHINA",2023/05/20 07:15:00
ONE,CONTAINER_NUMBER,MORU1316460,2023/09/15,"GENOA, ITALY",2023/08/07 00:25:00
ONE,CONTAINER_NUMBER,TCLU8676263,2023/10/25,"HOUSTON, TX, UNITED STATES",2023/10/04 08:53:00
ONE,CONTAINER_NUMBER,BEAU5261750,2023/10/25,"LOS ANGELES, CA, UNITED STATES",2023/10/15 18:35:00
ONE,CONTAINER_NUMBER,NYKU5238639,2022/02/21,"AARHUS, DENMARK",2022/02/12 16:17:00
ONE,CONTAINER_NUMBER,BMOU1520246,2023/03/27,"LAEM CHABANG, THAILAND",2023/03/21 11:04:00
ONE,CONTAINER_NUMBER,TGBU3281360,2023/03/27,"LAEM CHABANG, THAILAND",2023/03/21 11:04:00
ONE,CONTAINER_NUMBER,OTPU6308326,2023/09/07,"LA SPEZIA, ITALY",2023/07/15 23:30:00
ONE,CONTAINER_NUMBER,NYKU3745824,2023/06/29,"YOKOHAMA, KANAGAWA, JAPAN",2023/07/18 16:40:00
ONE,CONTAINER_NUMBER,DRYU6066517,2023/09/07,"TOKYO, TOKYO, JAPAN",2023/10/17 00:24:00
ONE,CONTAINER_NUMBER,CXDU1090653,2023/06/29,"HAMBURG, HH, GERMANY",2023/06/28 07:25:00
ONE,CONTAINER_NUMBER,FSCU8617338,2022/02/24,"AARHUS, DENMARK",2022/02/19 14:34:00
ONE,CONTAINER_NUMBER,TGBU3230390,2022/03/02,"AARHUS, DENMARK",2022/01/16 13:14:00
ONE,CONTAINER_NUMBER,DFSU1256958,2023/03/10,"LAEM CHABANG, THAILAND",2023/03/06 08:16:00
ONE,CONTAINER_NUMBER,NYKU9816273,2023/03/10,"LAEM CHABANG, THAILAND",2023/03/06 17:00:00
ONE,CONTAINER_NUMBER,NYKU3780810,2023/09/07,"LAEM CHABANG, THAILAND",2023/09/04 16:25:00
ONE,CONTAINER_NUMBER,TLLU4023320,2023/07/03,"HAI PHONG, VIETNAM",2023/07/05 13:00:00
ONE,CONTAINER_NUMBER,NYKU9862828,2023/09/06,"LAEM CHABANG, THAILAND",2023/09/04 16:25:00
ONE,CONTAINER_NUMBER,DRYU4288367,2022/03/02,"AARHUS, DENMARK",2022/02/12 16:17:00
ONE,CONTAINER_NUMBER,TLLU6024140,2022/03/04,"AARHUS, DENMARK",2022/02/19 14:34:00
ONE,CONTAINER_NUMBER,TEMU2820175,2023/03/02,"JAKARTA, INDONESIA",2023/02/27 06:40:00
ONE,CONTAINER_NUMBER,DRYU6066517,2023/09/05,"HAMBURG, HH, GERMANY",2023/09/01 14:35:00
ONE,CONTAINER_NUMBER,GCXU5275507,2023/07/04,"LOS ANGELES, CA, UNITED STATES",2023/07/03 17:25:00
ONE,CONTAINER_NUMBER,KKFU1793186,2022/03/09,"AARHUS, DENMARK",2022/03/04 22:04:00
ONE,CONTAINER_NUMBER,OTPU6308326,2023/09/01,"LA SPEZIA, ITALY",2023/07/15 23:30:00
ONE,CONTAINER_NUMBER,NYKU9718636,2022/03/10,"LAEM CHABANG, THAILAND",2022/03/05 21:25:00
ONE,CONTAINER_NUMBER,TRHU1277642,2023/08/30,"LAEM CHABANG, THAILAND",2023/08/29 07:38:00
ONE,CONTAINER_NUMBER,TRHU6688517,2023/08/30,"LAEM CHABANG, THAILAND",2023/08/28 08:05:00
ONE,CONTAINER_NUMBER,MOAU1464956,2023/07/10,"LAEM CHABANG, THAILAND",2023/07/03 05:20:00
ONE,CONTAINER_NUMBER,GCXU2219979,2023/08/30,"LAEM CHABANG, THAILAND",2023/08/28 13:08:00
ONE,CONTAINER_NUMBER,NYKU9829603,2023/02/27,"LAEM CHABANG, THAILAND",2023/02/23 06:20:00
ONE,CONTAINER_NUMBER,NYKU3649590,2023/08/29,"LAEM CHABANG, THAILAND",2023/08/24 16:42:00
ONE,CONTAINER_NUMBER,TRHU8218512,2022/03/10,"LAEM CHABANG, THAILAND",2022/03/05 21:25:00
ONE,CONTAINER_NUMBER,NYKU9803213,2023/05/29,"YOKOHAMA, KANAGAWA, JAPAN",2023/06/14 16:25:00
ONE,CONTAINER_NUMBER,TEMU0675993,2023/06/12,"LAEM CHABANG, THAILAND",2023/06/05 03:02:00
ONE,CONTAINER_NUMBER,TRHU6175073,2023/08/22,"TOKYO, TOKYO, JAPAN",2023/10/19 17:00:00
ONE,CONTAINER_NUMBER,TCLU6242421,2023/07/12,"MELBOURNE, VIC, AUSTRALIA",2023/06/30 20:45:00
ONE,CONTAINER_NUMBER,TCKU7353910,2023/08/22,"LOS ANGELES, CA, UNITED STATES",2023/08/19 03:55:00
ONE,CONTAINER_NUMBER,TGBU9986065,2023/08/18,"TOKYO, TOKYO, JAPAN",2023/08/07 04:50:00
ONE,CONTAINER_NUMBER,TRHU3953068,2023/06/12,"LAEM CHABANG, THAILAND",2023/06/05 03:02:00
ONE,CONTAINER_NUMBER,NYKU3875509,2023/07/13,"LAEM CHABANG, THAILAND",2023/07/10 13:54:00
ONE,CONTAINER_NUMBER,NYKU3783383,2023/07/20,"LAEM CHABANG, THAILAND",2023/07/17 07:49:00
ONE,CONTAINER_NUMBER,NYKU3581063,2023/07/20,"LAEM CHABANG, THAILAND",2023/07/17 07:49:00
ONE,CONTAINER_NUMBER,FFAU1467081,2023/08/10,"GENOA, ITALY",2023/07/27 14:35:00
ONE,CONTAINER_NUMBER,TGBU3299903,2023/07/21,"LAEM CHABANG, THAILAND",2023/07/17 07:49:00
ONE,CONTAINER_NUMBER,FTAU1533350,2023/02/14,"LAEM CHABANG, THAILAND",2023/02/13 10:09:00
ONE,CONTAINER_NUMBER,TCKU3763795,2023/02/08,"COLOMBO, SRI LANKA",2023/04/21 13:10:00
ONE,CONTAINER_NUMBER,TEMU0634145,2023/08/10,"LAEM CHABANG, THAILAND",2023/08/08 08:26:00
ONE,CONTAINER_NUMBER,BMOU1514747,2023/02/06,"LAEM CHABANG, THAILAND",2023/01/31 17:30:00
ONE,CONTAINER_NUMBER,SEGU2863740,2022/12/05,"LAEM CHABANG, THAILAND",2022/11/30 17:57:00
ONE,CONTAINER_NUMBER,BEAU5334414,2023/10/23,"NINGBO, ZHEJIANG, CHINA",2023/10/22 09:02:00
ONE,CONTAINER_NUMBER,TEMU5821529,2023/08/09,"LAEM CHABANG, THAILAND",2023/08/04 19:45:00
ONE,CONTAINER_NUMBER,DRYU4292109,2023/10/20,"SOUTHAMPTON, HAMPSHIRE, UNITED KINGDOM",2023/10/09 00:20:00
ONE,CONTAINER_NUMBER,TCNU5264280,2023/08/02,"HAKATA, FUKUOKA, JAPAN",2023/09/25 15:00:00
ONE,CONTAINER_NUMBER,NYKU9791998,2022/12/26,"LAEM CHABANG, THAILAND",2022/12/29 14:20:00
ONE,CONTAINER_NUMBER,TLLU5507144,2023/10/18,"HAMBURG, HH, GERMANY",2023/10/10 02:15:00
ONE,CONTAINER_NUMBER,TEMU0920811,2022/12/27,"LAEM CHABANG, THAILAND",2022/12/23 11:37:00
ONE,CONTAINER_NUMBER,NYKU9813145,2023/10/18,"LAEM CHABANG, THAILAND",2023/10/16 12:26:00
ONE,CONTAINER_NUMBER,BMOU1528458,2023/01/06,"VANCOUVER, BC, CANADA",2023/05/25 07:35:00
ONE,CONTAINER_NUMBER,tcnu5264280,2023/07/25,"HAKATA, FUKUOKA, JAPAN",2023/09/25 13:42:00
ONE,CONTAINER_NUMBER,DRYU4302763,2022/03/24,"AARHUS, DENMARK",2022/03/21 11:09:00
ONE,CONTAINER_NUMBER,ONEU9123614,2023/10/17,"LA SPEZIA, ITALY",2023/09/13 14:14:00
ONE,CONTAINER_NUMBER,CAXU7451838,2022/03/24,"AARHUS, DENMARK",2022/03/12 18:09:00
ONE,CONTAINER_NUMBER,NYKU9802500,2023/01/06,"LAEM CHABANG, THAILAND",2022/12/29 14:20:00
ONE,CONTAINER_NUMBER,BMOU1576420,2023/01/06,"LAEM CHABANG, THAILAND",2023/01/04 19:28:00
ONE,CONTAINER_NUMBER,KKTU8236274,2023/01/19,"LAEM CHABANG, THAILAND",2023/01/15 17:00:00
ONE,CONTAINER_NUMBER,TRHU2976428,2023/01/19,"LAEM CHABANG, THAILAND",2023/01/16 19:02:00
ONE,CONTAINER_NUMBER,DRYU2960180,2023/01/19,"LAEM CHABANG, THAILAND",2023/01/16 19:02:00
ONE,CONTAINER_NUMBER,TCLU3268145,2023/01/19,"LAEM CHABANG, THAILAND",2023/01/15 17:00:00
ONE,CONTAINER_NUMBER,NYKU5146580,2022/03/30,"LAEM CHABANG, THAILAND",2022/03/28 01:30:00
ONE,CONTAINER_NUMBER,TCLU1788997,2022/03/30,"VALENCIA, SPAIN",2022/03/11 19:59:00
ONE,CONTAINER_NUMBER,TCLU3544618,2023/01/10,"LAEM CHABANG, THAILAND",2023/01/04 19:28:00
ONE,CONTAINER_NUMBER,TLLU4598216,2022/03/30,"ANTWERP, BELGIUM",2022/03/16 10:19:00
ONE,CONTAINER_NUMBER,TCLU3515651,2022/03/31,"LAEM CHABANG, THAILAND",2022/03/28 01:30:00
ONE,CONTAINER_NUMBER,TTNU8806808,2023/10/17,"LA SPEZIA, ITALY",2023/09/13 14:14:00
ONE,CONTAINER_NUMBER, TCNU3082760,2022/04/06,"AARHUS, DENMARK",2022/04/02 13:59:00
ONE,CONTAINER_NUMBER,TCNU4683997,2023/10/16,"SINGAPORE, SINGAPORE",2023/10/14 09:25:00
ONE,CONTAINER_NUMBER,NYKU7137231,2023/10/13,"LA SPEZIA, ITALY",2023/09/13 14:14:00
ONE,CONTAINER_NUMBER,TCNU7465730,2022/04/19,"TOKYO, TOKYO, JAPAN",2022/06/25 16:30:00
ONE,CONTAINER_NUMBER,NYKU8528863,2022/04/20,"AARHUS, DENMARK",2022/04/12 16:19:00
ONE,CONTAINER_NUMBER,TGHU5277757,2022/04/20,"AARHUS, DENMARK",2022/04/12 16:19:00
ONE,CONTAINER_NUMBER,NYKU8529197,2022/04/20,"AARHUS, DENMARK",2022/04/12 16:19:00
ONE,CONTAINER_NUMBER,TCNU5602310,2023/10/13,"OSAKA, OSAKA, JAPAN",2023/11/10 17:00:00
ONE,CONTAINER_NUMBER,TCLU3374975,2023/06/15,"LAEM CHABANG, THAILAND",2023/06/12 19:20:00
ONE,CONTAINER_NUMBER,TRHU6603464,2023/10/12,"HAMBURG, HH, GERMANY",2023/10/21 11:50:00
ONE,CONTAINER_NUMBER,NYKU3546801,2022/05/13,"LAEM CHABANG, THAILAND",2022/05/10 02:10:00
ONE,CONTAINER_NUMBER,NYKU5137171,2023/10/26,"NINGBO, ZHEJIANG, CHINA",2023/10/26 15:20:00
ONE,CONTAINER_NUMBER,TCLU3528448,2023/10/26,"LAEM CHABANG, THAILAND",2023/10/23 06:13:00
ONE,CONTAINER_NUMBER,TEMU4598534,2023/10/26,"LAEM CHABANG, THAILAND",2023/10/23 06:13:00
ONE,CONTAINER_NUMBER,TCLU7365035,2022/05/13,"LAEM CHABANG, THAILAND",2022/05/10 02:10:00
ONE,CONTAINER_NUMBER,OTPU6387768	,2023/10/10,"LA SPEZIA, ITALY",2023/10/03 22:16:00
ONE,CONTAINER_NUMBER,TCLU6834966,2023/04/27,"LAEM CHABANG, THAILAND",2023/04/25 06:28:00
ONE,CONTAINER_NUMBER,NYKU8499615,2022/05/25,"HAMBURG, HH, GERMANY",2022/05/16 21:10:00
ONE,CONTAINER_NUMBER,NYKU8479239,2022/05/31,"AARHUS, DENMARK",2022/05/23 15:48:00
ONE,CONTAINER_NUMBER,TLLU6033559,2022/05/31,"HAMBURG, HH, GERMANY",2022/05/16 21:10:00
ONE,CONTAINER_NUMBER,TCLU3866764,2023/10/04,"LAEM CHABANG, THAILAND",2023/10/03 08:17:00
ONE,CONTAINER_NUMBER,NYKU3935172,2023/10/04,"LAEM CHABANG, THAILAND",2023/10/02 12:19:00
ONE,CONTAINER_NUMBER,FCIU6670530,2023/09/28,"LAEM CHABANG, THAILAND",2023/09/25 01:04:00
ONE,CONTAINER_NUMBER,FCIU4254997,2023/04/27,"JAKARTA, INDONESIA",2023/04/25 09:41:00
ONE,CONTAINER_NUMBER,NYKU3918529,2023/09/28,"LAEM CHABANG, THAILAND",2023/09/25 14:18:00
ONE,CONTAINER_NUMBER,FSCU5827069,2023/10/27,"LA SPEZIA, ITALY",2023/09/27 13:58:00
ONE,CONTAINER_NUMBER,TCLU2784044,2023/10/30,"BANGKOK, THAILAND",2023/10/25 11:10:00
ONE,CONTAINER_NUMBER,TCLU7484081,2023/09/25,"LAEM CHABANG, THAILAND",2023/09/16 03:24:00
ONE,CONTAINER_NUMBER,NYKU3741412,2023/05/01,"LOS ANGELES, CA, UNITED STATES",2023/05/04 18:18:00
ONE,CONTAINER_NUMBER,CAIU3226210,2023/05/23,"LAEM CHABANG, THAILAND",2023/05/15 12:19:00
ONE,CONTAINER_NUMBER,NYKU9823159,2023/04/12,"YOKOHAMA, KANAGAWA, JAPAN",2023/04/29 16:05:00
ONE,CONTAINER_NUMBER,NYKU3767470,2023/05/22,"LAEM CHABANG, THAILAND",2023/05/18 13:12:00
ONE,CONTAINER_NUMBER,FCIU5655818,2023/05/08,"LAEM CHABANG, THAILAND",2023/05/01 04:39:00
ONE,CONTAINER_NUMBER,TCLU6814450,2023/06/19,"LAEM CHABANG, THAILAND",2023/06/12 19:20:00
ONE,CONTAINER_NUMBER,NYKU9805812,2023/04/12,"NAGOYA, AICHI, JAPAN",2023/05/24 20:35:00
ONE,CONTAINER_NUMBER,ONEU9123614,2023/10/30,"LA SPEZIA, ITALY",2023/09/13 14:14:00
ONE,CONTAINER_NUMBER,TCLU3580451,2023/09/22,"LAEM CHABANG, THAILAND",2023/09/16 03:24:00
OOCL,BILL_OF_LOADING_NUMBER,OOLU2722118020,2023/10/10,"Jakarta, Indonesia",2023/10/13 08:45:00
OOCL,BILL_OF_LOADING_NUMBER,OOLU2718312060,2023/06/14,"Gdansk, Pomorskie, Poland",2023/05/20 22:42:00
OOCL,BILL_OF_LOADING_NUMBER,OOLU2722485481,2023/08/18,"Jakarta, Indonesia",2023/08/19 03:44:00
OOCL,BILL_OF_LOADING_NUMBER, OOLU2711223200,2023/01/23,"Jakarta, Indonesia",2023/01/12 15:11:00
